"","water_system_number","water_system_name","facility_id","facility_names","treatment_type","treatment_status","class","unit_process","treatment_objective","treatment_process"
"12465",4910702,"U.S. ARMY CORPS-LAKE SONOMA HEADQUARTERS",1,"TREATMENT PLANT - DOMESTIC WELL 01-TRTD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12466",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12467",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","COAGULATION"
"12468",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12469",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","FLOCCULATION"
"12470",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","DISINFECTION","HYPOCHLORINATION, PRE"
"12471",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","COAGULATION"
"12472",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12473",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FLOCCULATION"
"12474",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","DISINFECTION","HYPOCHLORINATION, PRE"
"12475",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"12476",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12477",5000008,"KNIGHTS FERRY COMM. SVC. DIST.",3,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","FLOCCULATION"
"12478",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12479",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12480",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","COAGULATION"
"12481",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12482",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","RAPID MIX"
"12483",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","DISINFECTION","HYPOCHLORINATION, POST"
"12484",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","DISINFECTION","HYPOCHLORINATION, PRE"
"12485",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","COAGULATION"
"12486",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12487",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","RAPID MIX"
"12488",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLASH MIX","DISINFECTION","HYPOCHLORINATION, POST"
"12489",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLASH MIX","DISINFECTION","HYPOCHLORINATION, PRE"
"12490",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLASH MIX","PARTICULATE REMOVAL","COAGULATION"
"12491",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLASH MIX","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12492",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLASH MIX","PARTICULATE REMOVAL","RAPID MIX"
"12493",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","DISINFECTION","HYPOCHLORINATION, POST"
"12494",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","DISINFECTION","HYPOCHLORINATION, PRE"
"12495",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"12496",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"12497",5000010,"TID/ LA GRANGE WATER SYSTEM",2,"TREATMENT PLANT","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","RAPID MIX"
"12498",5000019,"RIVERDALE PARK TRACT CSD",4,"CHLORINATOR","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12499",5000067,"TULLY MOBILE ESTATES",4,"DBCP PLANT","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12500",5000080,"COUNTRY WESTERN MOBILE HOME PARK",5,"MN TREATMENT PLANT","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12501",5000080,"COUNTRY WESTERN MOBILE HOME PARK",6,"AS TREATMENT PLANT","TP","treatment_status","T2","IXTP","INORGANICS REMOVAL","ION EXCHANGE"
"12502",5000109,"CERES UNIFIED/WESTPORT SCHOOL",3,"TREATMENT PLANT (NITRATES)","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12503",5000109,"CERES UNIFIED/WESTPORT SCHOOL",5,"TREATMENT PLANT (URANIUM)","TP","treatment_status","T2","PACKAGE UNIT","INORGANICS REMOVAL","ION EXCHANGE"
"12504",5000109,"CERES UNIFIED/WESTPORT SCHOOL",5,"TREATMENT PLANT (URANIUM)","TP","treatment_status","T2","PACKAGE UNIT","RADIONUCLIDES REMOVAL","ION EXCHANGE"
"12505",5000116,"ROSELAWN HIGH SCHOOL",3,"TREATMENT PLANT NO3","TP","treatment_status","T2","PACKAGE UNIT","INORGANICS REMOVAL","ION EXCHANGE"
"12506",5000134,"DEPARTMENT OF TRANSPORTATION",2,"INTERCHANGE WELL - XCLD","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12507",5000211,"RIVERBANK LRA",5,"WELL NO. 05 - XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12508",5000211,"RIVERBANK LRA",6,"WELL NO. 06 - XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12509",5000211,"RIVERBANK LRA",7,"WELL NO. 01 - XCLD STANDBY","TP","treatment_status","TD","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12510",5000243,"FRANK RAINES PARK OHV",4,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12511",5000243,"FRANK RAINES PARK OHV",4,"TREATMENT PLANT","TP","treatment_status","T2","DISINFECTION","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"12512",5000243,"FRANK RAINES PARK OHV",4,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","DISINFECTION","HYPOCHLORINATION, POST"
"12513",5000243,"FRANK RAINES PARK OHV",4,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"12514",5000286,"BRONCO WINERY",5,"TREATMENT GAC","TP","treatment_status","T3","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12515",5000286,"BRONCO WINERY",6,"TREATMENT RO","TP","treatment_status","T3","FILTER","INORGANICS REMOVAL","REVERSE OSMOSIS"
"12516",5000389,"MONTEREY PARK TRACT CSD",5,"CHLORINATOR","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"12517",5000427,"COVANTA STANISLAUS WASTE ENERGY FACILITY",3,"WELLS 1 & 2 TREATED","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","REVERSE OSMOSIS"
"12518",5000473,"EXCELL CENTER",2,"WELL #1 TRT GAC","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12519",5000554,"HUGHSON NUT #2",2,"CHLORINATOR","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12520",5000555,"FRESH POINT (PIRANHA PRODUCE)",3,"ARSENIC PLANT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12521",5000555,"FRESH POINT (PIRANHA PRODUCE)",3,"ARSENIC PLANT","TP","treatment_status","T2","DISINFECTION","INORGANICS REMOVAL","ION EXCHANGE"
"12522",5000555,"FRESH POINT (PIRANHA PRODUCE)",3,"ARSENIC PLANT","TP","treatment_status","T2","PACKAGE UNIT","DISINFECTION","HYPOCHLORINATION, POST"
"12523",5000555,"FRESH POINT (PIRANHA PRODUCE)",3,"ARSENIC PLANT","TP","treatment_status","T2","PACKAGE UNIT","INORGANICS REMOVAL","ION EXCHANGE"
"12524",5000568,"GREGORI HIGH SCHOOL",3,"CHLORINATOR","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12525",5000592,"MID VALLEY AG",2,"NITRATE TREATMENT PLANT","TP","treatment_status","T2","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12526",5000592,"MID VALLEY AG",2,"NITRATE TREATMENT PLANT","TP","treatment_status","T2","IXTP","INORGANICS REMOVAL","ION EXCHANGE"
"12527",5000593,"RBVON",2,"NITRATE TREATMENT PLANT","TP","treatment_status","T2","IXTP","INORGANICS REMOVAL","ION EXCHANGE"
"12528",5010005,"CITY OF MODESTO - SALIDA",10,"WELL 250 - TREATED (CL2)","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12529",5010005,"CITY OF MODESTO - SALIDA",12,"WELL 288 - TREATED (CL2)","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12530",5010005,"CITY OF MODESTO - SALIDA",13,"WELL 290 - TREATED (CL2)","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12531",5010005,"CITY OF MODESTO - SALIDA",14,"WELL 297 - TREATED (CL2)","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12532",5010005,"CITY OF MODESTO - SALIDA",15,"WELL 298 - TREATED (CL2)","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12533",5010005,"CITY OF MODESTO - SALIDA",18,"WELL 313 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12534",5010006,"CITY OF WATERFORD",7,"WELL NO. 242 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12535",5010006,"CITY OF WATERFORD",8,"WELL NO. 244 - TREATED - GAC - STANDBY","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12536",5010006,"CITY OF WATERFORD",9,"WELL NO. 245 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12537",5010006,"CITY OF WATERFORD",10,"WELL NO. 286 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12538",5010006,"CITY OF WATERFORD",11,"WELL NO. 302 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12539",5010006,"CITY OF WATERFORD",12,"WELL NO. 303 - TREATED - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12540",5010006,"CITY OF WATERFORD",12,"WELL NO. 303 - TREATED - GAC","TP","treatment_status","T2","GAC","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12541",5010007,"HILLSVIEW HOMES",3,"WELL NO. 02 - XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12542",5010007,"HILLSVIEW HOMES",4,"WELL NO. 01 - XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12543",5010008,"HUGHSON, CITY OF",10,"WELL 04 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12544",5010008,"HUGHSON, CITY OF",11,"WELL 03 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12545",5010008,"HUGHSON, CITY OF",15,"WELL 08 - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12546",5010009,"KEYES COMMUNITY SERVICES DIST.",15,"CATF FILTER EFFLUENT","TP","treatment_status","T2","ARSENIC REMOVAL","INORGANICS REMOVAL","FILTRATION, PRESSURE SAND"
"12547",5010009,"KEYES COMMUNITY SERVICES DIST.",16,"CATF COMBINED EFFLUENT","TP","treatment_status","T2","AS BLENDING","INORGANICS REMOVAL","BLENDING"
"12548",5010010,"MODESTO, CITY OF",65,"WELL 030 - GAC TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12549",5010010,"MODESTO, CITY OF",65,"WELL 030 - GAC TREATED","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12550",5010010,"MODESTO, CITY OF",66,"WELL 038 - GAC TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12551",5010010,"MODESTO, CITY OF",66,"WELL 038 - GAC TREATED","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12552",5010010,"MODESTO, CITY OF",71,"WELL 057 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12553",5010010,"MODESTO, CITY OF",73,"WELL 054 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12554",5010010,"MODESTO, CITY OF",74,"WELL 052 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12555",5010010,"MODESTO, CITY OF",75,"WELL 056 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12556",5010010,"MODESTO, CITY OF",77,"WELL 051 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12557",5010010,"MODESTO, CITY OF",78,"WELL 050 - TREATED - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12558",5010010,"MODESTO, CITY OF",79,"WELL 049 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12559",5010010,"MODESTO, CITY OF",80,"WELL 048 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12560",5010010,"MODESTO, CITY OF",81,"WELL 047 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12561",5010010,"MODESTO, CITY OF",82,"WELL 046 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12562",5010010,"MODESTO, CITY OF",83,"WELL 045 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12563",5010010,"MODESTO, CITY OF",85,"WELL 043 - TREATED - STANDBY","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12564",5010010,"MODESTO, CITY OF",86,"WELL 042 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12565",5010010,"MODESTO, CITY OF",87,"WELL 041 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12566",5010010,"MODESTO, CITY OF",88,"WELL 040 - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12567",5010010,"MODESTO, CITY OF",88,"WELL 040 - TREATED","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12568",5010010,"MODESTO, CITY OF",89,"WELL 039 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12569",5010010,"MODESTO, CITY OF",90,"TANK NO. 8 - BLEND","TP","treatment_status","T1","FLASH MIX","PARTICULATE REMOVAL","RAPID MIX"
"12570",5010010,"MODESTO, CITY OF",94,"WELL 033 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12571",5010010,"MODESTO, CITY OF",98,"WELL 029 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12572",5010010,"MODESTO, CITY OF",99,"WELL 001 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12573",5010010,"MODESTO, CITY OF",100,"WELL 65 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12574",5010010,"MODESTO, CITY OF",102,"WELL 025 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12575",5010010,"MODESTO, CITY OF",110,"WELL 016 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12576",5010010,"MODESTO, CITY OF",119,"WELL 007 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12577",5010010,"MODESTO, CITY OF",120,"WELL 006 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12578",5010010,"MODESTO, CITY OF",123,"WELL 003 - GAC TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12579",5010010,"MODESTO, CITY OF",123,"WELL 003 - GAC TREATED","TP","treatment_status","T2","GAC","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12580",5010010,"MODESTO, CITY OF",142,"WELL 301 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12581",5010010,"MODESTO, CITY OF",143,"WELL 283 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12582",5010010,"MODESTO, CITY OF",150,"WELL 236 - EMERALD - TRT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12583",5010010,"MODESTO, CITY OF",157,"WELL 308 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12584",5010010,"MODESTO, CITY OF",161,"WELL 269 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12585",5010010,"MODESTO, CITY OF",163,"WELL 267 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12586",5010010,"MODESTO, CITY OF",165,"WELL 247 - TREATED - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12587",5010010,"MODESTO, CITY OF",166,"WELL 225 - TREATED - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12588",5010010,"MODESTO, CITY OF",167,"WELL 211 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12589",5010010,"MODESTO, CITY OF",174,"WELL 292 - TREATED - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12590",5010010,"MODESTO, CITY OF",179,"WELL 291 - MARIPOSA EAST - TRT - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12591",5010010,"MODESTO, CITY OF",183,"WELL 279 - FARRAR - TRT - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12592",5010010,"MODESTO, CITY OF",195,"WELL 212 - BEARD AVE. - TRT - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12593",5010010,"MODESTO, CITY OF",195,"WELL 212 - BEARD AVE. - TRT - GAC","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"12594",5010010,"MODESTO, CITY OF",197,"WELL 241 - HAMMET - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12595",5010010,"MODESTO, CITY OF",200,"WELL 300 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12596",5010010,"MODESTO, CITY OF",201,"WELL 237 - ELM - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12597",5010010,"MODESTO, CITY OF",202,"WELL 304 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12598",5010010,"MODESTO, CITY OF",206,"WELL 214 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12599",5010010,"MODESTO, CITY OF",207,"WELL 216 - PECOS - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12600",5010010,"MODESTO, CITY OF",208,"WELL 217 - BYSTROM - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12601",5010010,"MODESTO, CITY OF",209,"WELL 223 - ALAMO - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12602",5010010,"MODESTO, CITY OF",210,"WELL 284 - MUSICK - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12603",5010010,"MODESTO, CITY OF",211,"WELL 287 - SCHOOL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12604",5010010,"MODESTO, CITY OF",212,"WELL 305 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12605",5010010,"MODESTO, CITY OF",213,"WELL 262 - HART WELL 02 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12606",5010010,"MODESTO, CITY OF",214,"WELL 264 - SHERWOOD FOREST - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12607",5010010,"MODESTO, CITY OF",215,"WELL 259 - COFFEE VILLAGE 01 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12608",5010010,"MODESTO, CITY OF",217,"WELL 265 - LINCOLN ESTATES - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12609",5010010,"MODESTO, CITY OF",222,"WELL 058 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12610",5010010,"MODESTO, CITY OF",227,"WELL 059 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12611",5010010,"MODESTO, CITY OF",228,"TANK NO. 3 - BLEND","TP","treatment_status","T1","FLASH MIX","PARTICULATE REMOVAL","RAPID MIX"
"12612",5010010,"MODESTO, CITY OF",229,"TANK NO. 7 - BLEND","TP","treatment_status","T1","CHEMICAL FEEDER","INORGANICS REMOVAL","PH ADJUSTMENT, PRE"
